,height,weight,max_grade,years_climbing,age,sex
16388,169,73,55,6,30.0,0
16389,169,53,40,8,28.0,0
16390,178,63,59,4,25.0,0
16391,179,63,64,17,20.0,0
16392,0,0,49,2017,,0
16393,157,43,55,8,30.0,1
16394,180,63,66,4,16.0,0
16395,173,63,68,9,25.0,0
16396,0,0,55,2017,,0
16397,175,68,59,14,,0
16398,0,0,44,2017,,0
16399,171,0,66,2017,,0
16400,0,0,55,2017,,0
16401,0,63,44,4,23.0,0
16402,0,0,49,2017,29.0,0
16403,163,53,49,8,28.0,1
16404,0,0,44,2017,,0
16405,180,68,57,2017,29.0,0
16406,170,0,57,5,,1
16407,183,68,36,4,37.0,0
16408,0,0,55,2017,21.0,0
16409,175,68,57,5,24.0,0
16410,0,0,55,16,,0
16411,183,68,51,5,26.0,0
16412,186,78,51,4,,0
16413,0,0,57,7,,0
16414,172,63,49,8,,0
16415,0,0,62,2017,,0
16416,0,0,62,2017,,0
16417,168,63,53,5,,0
16418,0,0,57,2017,,0
16419,0,0,64,2017,,0
16420,0,0,40,9,33.0,1
16421,0,0,42,2017,,0
16422,178,73,57,4,23.0,0
16423,180,73,59,4,25.0,0
16424,171,68,49,2017,29.0,0
16425,0,58,55,-4,,0
16426,0,0,40,2017,,0
16427,0,0,53,2017,,0
16428,180,78,38,7,35.0,0
16429,174,78,49,5,19.0,0
16430,0,78,53,4,22.0,0
16431,183,73,49,6,22.0,0
16432,0,58,46,5,34.0,0
16433,186,78,57,17,34.0,0
16434,0,78,57,6,27.0,0
16435,168,0,51,8,18.0,1
16436,0,58,46,5,32.0,0
16437,0,0,55,2017,29.0,0
16438,182,78,33,2017,26.0,0
16439,0,0,51,6,20.0,0
16440,0,0,59,12,20.0,1
16441,0,0,49,2017,,0
16442,0,88,49,8,,0
16443,177,73,36,7,,0
16444,158,48,46,5,27.0,1
16445,0,0,51,7,21.0,0
16446,0,0,53,2017,,0
16447,186,68,59,15,30.0,0
16448,167,0,49,2017,,1
16449,0,68,53,2017,21.0,0
16450,0,0,49,2017,28.0,1
16451,0,0,57,17,,0
16452,0,0,40,2017,26.0,0
16453,188,78,49,6,,0
16454,0,0,40,2017,,0
16455,0,0,62,2017,19.0,0
16456,168,63,55,4,24.0,0
16457,0,0,44,2017,26.0,0
16458,179,68,57,5,27.0,0
16459,180,63,46,8,,0
16460,0,0,40,2017,,0
16461,170,53,51,8,22.0,0
16462,0,0,25,6,,0
16463,187,78,49,5,21.0,0
16464,0,0,66,2017,,0
16465,178,73,55,15,46.0,0
16466,0,0,53,2017,,0
16467,0,0,44,4,22.0,0
16468,187,73,62,8,19.0,0
16469,187,68,51,7,30.0,0
16470,184,68,64,8,19.0,0
16471,175,63,49,6,,0
16472,0,0,51,4,,0
16473,175,63,49,2017,,0
16474,186,78,51,3,28.0,0
16475,0,0,64,2017,,0
16476,0,0,51,2017,,0
16477,0,0,51,7,,0
16478,173,78,51,8,36.0,0
16479,180,78,46,2017,,0
16480,168,0,44,4,31.0,1
16481,140,40,53,8,14.0,0
16482,181,73,44,5,28.0,0
16483,0,0,49,2017,31.0,0
16484,178,73,49,5,31.0,0
16485,0,0,40,2017,,0
16486,187,78,59,5,32.0,0
16487,174,68,62,14,36.0,0
16488,173,63,62,7,22.0,0
16489,182,73,68,10,19.0,0
16490,185,68,59,4,20.0,0
16491,169,63,64,19,25.0,0
16492,181,83,44,9,31.0,0
16493,0,0,62,9,16.0,0
16494,183,68,57,8,20.0,0
16495,175,68,51,7,25.0,0
16496,0,0,57,2017,,0
16497,185,73,55,5,39.0,0
16498,180,68,62,7,,0
16499,0,0,51,2017,,0
16500,169,0,49,2017,34.0,1
16501,187,0,53,5,,0
16502,176,73,49,17,39.0,0
16503,186,83,51,5,38.0,0
16504,182,73,49,5,28.0,0
16505,0,0,36,3,,1
16506,180,0,53,10,,0
16507,175,63,53,2017,,0
16508,174,63,51,5,23.0,0
16509,0,58,57,10,29.0,0
16510,180,73,62,10,27.0,0
16511,0,0,49,2017,,0
16512,0,0,33,2017,,0
16513,173,73,44,4,27.0,0
16514,152,43,57,8,20.0,1
16515,0,68,40,11,31.0,0
16516,176,68,57,5,17.0,0
16517,0,0,57,5,26.0,0
16518,176,68,51,6,29.0,0
16519,185,63,57,2017,,0
16520,162,53,49,5,38.0,1
16521,0,0,40,2017,,0
16522,0,63,53,6,,0
16523,183,73,53,2017,,0
16524,0,0,42,2017,,1
16525,178,68,51,10,,0
16526,190,88,46,6,26.0,0
16527,175,68,55,2017,33.0,0
16528,179,68,51,2017,33.0,0
16529,0,0,40,2017,,0
16530,168,0,31,8,,1
16531,177,63,59,8,28.0,0
16532,175,73,59,2017,24.0,0
16533,182,73,55,8,39.0,0
16534,169,58,62,5,26.0,0
16535,0,73,55,5,,0
16536,178,63,55,7,26.0,0
16537,192,0,53,2017,,0
16538,172,63,64,2017,23.0,0
16539,0,63,49,2017,31.0,0
16540,178,78,40,5,,0
16541,0,0,46,2017,,0
16542,182,68,64,29,,0
16543,170,58,57,2017,,0
16544,0,0,57,2017,,0
16545,171,53,57,5,32.0,0
16546,178,73,57,2017,46.0,0
16547,0,0,49,2017,27.0,0
16548,190,78,55,2017,32.0,0
16549,173,68,57,2017,22.0,0
16550,174,63,62,6,22.0,0
16551,190,83,51,4,,0
16552,173,63,55,7,24.0,0
16553,0,0,38,2017,,1
16554,0,73,23,4,,0
16555,175,73,53,2017,28.0,0
16556,180,78,51,13,3.0,0
16557,185,73,62,8,21.0,0
16558,0,0,40,2017,,1
16559,0,0,51,2017,,0
16560,165,48,44,10,16.0,1
16561,175,63,49,4,27.0,0
16562,180,68,53,2017,35.0,0
16563,174,63,44,4,37.0,0
16564,170,53,42,3,16.0,0
16565,0,0,53,2017,,0
16566,0,0,49,2017,,0
16567,174,63,49,17,,0
16568,181,73,51,2017,,0
16569,0,0,49,2017,,0
16570,0,0,49,4,,1
16571,0,0,40,2017,,0
16572,0,0,46,2017,,1
16573,184,78,49,7,44.0,0
16574,178,68,49,6,34.0,0
16575,175,68,53,18,,0
16576,183,68,51,14,24.0,0
16577,0,68,49,3,30.0,0
16578,0,0,59,2017,,0
16579,0,0,44,2017,,0
16580,174,58,62,8,,0
16581,179,73,49,5,,0
16582,170,68,31,3,44.0,1
16583,0,0,44,2017,,0
16584,178,68,57,4,27.0,0
16585,0,0,40,4,,1
16586,174,78,44,4,31.0,0
16587,176,63,55,8,,0
16588,180,88,49,2017,,0
16589,182,78,44,4,27.0,0
16590,177,63,49,17,39.0,0
16591,176,68,42,2017,26.0,0
16592,0,0,40,11,20.0,0
16593,183,68,57,6,26.0,0
16594,175,68,59,2017,,0
16595,0,0,46,6,,0
16596,172,73,51,2017,43.0,0
16597,180,0,66,11,18.0,0
16598,0,0,53,2017,,0
16599,172,73,53,4,30.0,0
16600,160,0,68,2017,28.0,1
16601,0,0,49,2017,,0
16602,164,48,55,8,30.0,1
16603,0,0,36,2017,,0
16604,0,63,55,4,23.0,0
16605,0,0,53,2017,,0
16606,0,0,49,2017,,0
16607,184,73,59,5,21.0,0
16608,0,0,57,2017,,0
16609,0,0,42,2017,,1
16610,0,0,53,4,,0
16611,0,0,62,4,25.0,0
16612,168,0,51,2017,,1
16613,0,0,59,2017,,0
16614,0,0,44,4,,0
16615,170,58,55,2017,28.0,0
16616,0,0,64,2017,26.0,1
16617,180,68,51,7,34.0,0
16618,181,68,55,6,22.0,0
16619,180,73,49,6,,0
16620,167,100,49,5,23.0,1
16621,182,73,59,7,,0
16622,173,73,62,11,28.0,0
16623,170,53,25,7,32.0,1
16624,151,43,49,10,14.0,0
16625,0,78,49,2017,,0
16626,185,88,51,8,28.0,0
16627,0,68,44,7,,0
16628,196,73,51,5,26.0,0
16629,181,73,51,2017,26.0,0
16630,0,0,42,2017,,1
16631,0,0,53,2017,,0
16632,160,0,46,6,16.0,1
16633,181,68,55,3,27.0,0
16634,165,58,49,6,31.0,1
16635,172,58,59,11,28.0,0
16636,194,0,49,2017,,0
16637,178,68,49,7,23.0,0
16638,170,58,51,4,25.0,0
16639,175,73,33,4,30.0,0
16640,0,0,66,2017,,0
16641,182,73,53,4,30.0,0
16642,0,0,51,2017,,0
16643,185,63,53,2017,28.0,0
16644,160,0,62,9,17.0,0
16645,0,0,62,2017,,0
16646,178,73,66,11,22.0,0
16647,0,0,62,2017,20.0,0
16648,187,68,53,2017,,0
16649,0,0,40,7,29.0,0
16650,172,63,57,2017,30.0,0
16651,0,0,44,9,,0
16652,0,0,51,2017,,0
16653,156,48,40,4,29.0,1
16654,172,63,55,8,27.0,0
16655,0,68,62,2017,20.0,0
16656,160,58,46,10,31.0,1
16657,0,0,59,10,21.0,1
16658,188,73,59,4,,0
16659,0,0,66,2017,,0
16660,0,0,57,2017,,0
16661,180,68,68,9,20.0,0
16662,178,68,53,5,35.0,0
16663,172,0,49,7,,0
16664,182,73,53,6,36.0,0
16665,183,73,62,2017,,0
16666,0,68,51,2017,,0
16667,154,48,44,14,42.0,1
16668,0,0,49,2017,,0
16669,0,0,40,2017,,0
16670,169,0,57,2017,34.0,0
16671,174,73,49,5,,0
16672,163,53,62,2017,16.0,0
16673,0,0,46,5,28.0,0
16674,178,68,51,7,39.0,0
16675,168,0,42,5,19.0,0
16676,164,0,62,28,39.0,1
16677,164,53,40,7,,1
16678,67,58,83,5,,0
16679,145,43,51,7,14.0,0
16680,0,0,38,2017,17.0,1
16681,0,0,33,2017,16.0,0
16682,173,73,40,5,27.0,0
16683,178,73,62,14,39.0,0
16684,177,68,44,4,33.0,0
16685,183,78,42,3,34.0,0
16686,0,0,51,9,,0
16687,0,0,46,4,,0
16688,166,58,62,12,21.0,1
16689,170,63,36,2017,34.0,1
16690,183,78,53,10,32.0,0
16691,0,0,64,2017,,0
16692,167,53,40,10,36.0,1
16693,0,0,49,3,,0
16694,168,68,57,2017,36.0,0
16695,0,0,62,9,,0
16696,182,73,49,4,,0
16697,170,58,51,7,21.0,1
16698,163,48,55,11,25.0,1
16699,0,73,44,4,,0
16700,140,0,46,2017,16.0,0
16701,0,0,53,2017,,0
16702,190,0,53,2017,32.0,0
16703,0,63,55,7,28.0,0
16704,0,0,57,2017,,0
16705,167,53,62,4,17.0,0
16706,172,63,64,10,18.0,0
16707,175,68,51,9,20.0,1
16708,185,73,42,6,29.0,0
16709,183,68,62,10,31.0,0
16710,185,78,62,11,30.0,0
16711,175,83,44,4,25.0,0
16712,0,0,62,2017,,0
16713,174,73,36,2017,,0
16714,0,68,55,2017,,0
16715,170,63,40,2017,27.0,0
16716,0,0,46,5,,0
16717,0,0,49,2017,,0
16718,178,68,53,4,25.0,0
16719,175,58,59,7,23.0,0
16720,163,58,55,5,29.0,0
16721,0,0,57,2017,,0
16722,186,78,36,5,26.0,0
16723,0,0,51,3,24.0,0
16724,0,0,59,2017,,0
16725,175,0,59,8,21.0,0
16726,165,58,40,2017,31.0,1
16727,187,63,53,4,,0
16728,0,0,51,10,,1
16729,175,68,57,6,19.0,0
16730,0,0,62,2017,,0
16731,178,78,51,8,,0
16732,182,78,44,9,30.0,0
16733,162,53,53,2017,40.0,1
16734,0,0,44,2017,,0
16735,0,0,36,2017,,0
16736,189,73,51,2017,26.0,0
16737,172,63,57,2017,24.0,0
16738,158,48,51,5,28.0,1
16739,0,0,57,4,,0
16740,165,0,57,6,,1
16741,0,0,46,2017,,0
16742,167,48,53,10,16.0,1
16743,178,68,40,6,36.0,0
16744,0,0,57,10,,1
16745,180,68,62,6,27.0,0
16746,177,68,44,2017,27.0,0
16747,0,0,44,4,,1
16748,174,68,59,4,30.0,0
16749,185,73,57,11,31.0,0
16750,167,58,44,4,26.0,1
16751,192,78,49,2017,,0
16752,181,68,57,2017,20.0,0
16753,183,73,40,4,25.0,0
16754,0,0,46,2017,39.0,0
16755,180,73,40,2017,,0
16756,0,0,55,2017,,0
16757,182,78,57,5,26.0,0
16758,0,0,36,27,,0
16759,172,63,57,2017,33.0,0
16760,0,0,49,2017,,1
16761,0,0,33,6,,0
16762,180,0,57,14,,1
16763,0,0,38,4,,0
16764,0,0,49,7,,0
16765,171,63,44,2017,,0
16766,0,73,57,8,28.0,0
16767,177,73,38,8,40.0,0
16768,183,83,49,7,34.0,0
16769,183,73,57,13,31.0,0
16770,193,73,49,9,,0
16771,193,83,62,2017,21.0,0
16772,166,63,53,5,30.0,0
16773,170,53,44,5,,1
16774,168,48,59,7,19.0,0
16775,172,53,62,9,23.0,0
16776,0,0,64,11,27.0,0
16777,176,0,57,2017,21.0,0
16778,176,63,46,2017,,1
16779,0,0,62,2017,53.0,0
16780,0,0,51,5,,0
16781,0,0,55,10,,0
16782,173,68,59,2017,24.0,0
16783,175,63,49,10,20.0,0
16784,176,73,59,18,,0
16785,0,0,51,2017,,0
16786,173,68,49,6,37.0,0
16787,189,78,46,7,,0
16788,183,78,55,14,31.0,0
16789,172,53,55,10,18.0,0
16790,172,63,49,9,,0
16791,172,73,51,5,,0
16792,178,73,42,6,32.0,0
16793,165,0,53,5,24.0,1
16794,181,78,53,12,,0
16795,173,68,53,2017,,0
16796,190,78,55,2017,,0
16797,184,73,62,8,19.0,0
16798,176,63,44,4,49.0,0
16799,193,83,55,5,27.0,0
16800,195,83,44,2017,,0
16801,169,58,62,5,19.0,0
16802,175,78,51,7,28.0,0
16803,0,0,53,2017,,0
16804,162,48,57,5,29.0,0
16805,0,0,51,2017,,0
16806,180,78,51,2017,31.0,0
16807,0,0,51,4,,0
16808,163,0,49,8,21.0,1
16809,181,73,49,40,55.0,0
16810,0,58,53,6,,1
16811,190,88,55,2017,27.0,0
16812,177,63,49,7,17.0,0
16813,178,73,40,5,32.0,0
16814,189,78,49,5,26.0,0
16815,181,0,51,2017,,0
16816,178,63,64,12,30.0,0
16817,185,73,62,4,26.0,0
16818,190,78,62,5,28.0,0
16819,164,53,51,8,,1
16820,0,0,44,4,25.0,1
16821,176,73,44,7,38.0,0
16822,0,0,49,2017,,0
16823,180,68,51,6,21.0,0
16824,160,58,55,7,,0
16825,180,0,57,2017,19.0,0
16826,176,68,42,2017,,0
16827,0,0,59,3,31.0,1
16828,189,78,57,3,31.0,0
16829,190,83,44,2017,29.0,0
16830,175,63,51,6,35.0,0
16831,0,0,46,3,,0
16832,0,0,7,2017,,1
16833,0,0,36,5,,0
16834,175,68,66,10,17.0,0
16835,172,63,46,9,31.0,0
16836,175,0,66,2017,25.0,0
16837,169,63,62,2017,23.0,0
16838,184,78,36,7,32.0,0
16839,0,0,49,5,,0
16840,168,68,44,5,38.0,0
16841,0,0,66,2017,20.0,0
16842,170,58,62,2017,,0
16843,0,0,40,2017,,1
16844,169,63,33,4,32.0,0
16845,0,0,51,2017,,0
16846,174,63,53,2017,45.0,0
16847,167,0,51,10,29.0,1
16848,0,0,49,2017,,0
16849,0,68,49,6,24.0,0
16850,0,0,55,2017,26.0,1
16851,183,83,38,3,29.0,0
16852,175,68,57,6,19.0,0
16853,0,0,53,2017,,0
16854,0,63,57,21,26.0,0
16855,178,68,53,8,25.0,0
16856,180,63,49,4,,0
16857,189,78,42,4,31.0,0
16858,0,0,59,2017,,0
16859,179,73,51,6,,0
16860,0,0,53,2017,,0
16861,171,0,49,4,23.0,1
16862,0,0,49,2017,,1
16863,0,0,64,2017,17.0,0
16864,167,53,57,2017,21.0,1
16865,164,53,51,13,27.0,1
16866,189,0,62,2017,,0
16867,174,63,70,15,,0
16868,0,0,53,2017,29.0,0
16869,176,0,42,4,36.0,0
16870,198,93,57,20,28.0,0
16871,150,53,42,2017,39.0,1
16872,0,0,53,7,,0
16873,178,68,53,5,31.0,0
16874,168,63,55,11,30.0,0
16875,159,53,40,2017,27.0,1
16876,170,58,57,8,,0
16877,0,0,40,9,,0
16878,178,63,36,5,24.0,0
16879,190,68,57,5,27.0,0
16880,0,0,53,2017,,0
16881,0,0,53,2017,,0
16882,200,0,53,7,2.0,0
16883,0,68,51,6,,0
16884,169,63,51,9,28.0,0
16885,178,73,62,2017,26.0,0
16886,187,78,62,5,,0
16887,0,0,59,11,21.0,0
16888,177,73,46,5,29.0,0
16889,0,0,57,2017,,0
16890,0,0,44,2017,,0
16891,164,58,51,4,36.0,1
16892,176,63,44,11,28.0,1
16893,165,0,51,2017,,1
16894,183,68,53,2017,31.0,0
16895,172,63,62,2017,22.0,0
16896,177,63,59,6,,0
16897,178,68,49,6,29.0,0
16898,178,63,51,5,42.0,0
16899,170,63,49,5,21.0,0
16900,0,0,49,2017,,0
16901,0,0,49,2017,,0
16902,168,58,36,2017,21.0,0
16903,180,58,66,5,22.0,0
16904,176,68,62,6,,0
16905,0,0,57,2017,,0
16906,165,48,59,5,,1
16907,150,0,46,6,,0
16908,158,48,53,23,,1
16909,0,0,42,2017,,1
16910,181,0,38,8,24.0,0
16911,0,0,64,5,,0
16912,175,0,40,9,28.0,1
16913,0,0,55,2017,,0
16914,0,0,49,2017,,0
16915,0,63,59,6,23.0,0
16916,183,0,51,7,38.0,0
16917,180,63,59,13,29.0,0
16918,0,0,59,2017,,0
16919,0,0,21,2017,,1
16920,0,0,57,12,,0
16921,0,0,23,2017,32.0,1
16922,0,73,62,15,26.0,0
16923,0,0,55,2017,,0
16924,0,0,57,2017,,0
16925,168,0,42,5,51.0,0
16926,166,0,44,3,23.0,1
16927,176,68,64,2017,,0
16928,172,63,62,5,23.0,0
16929,0,0,46,2017,,0
16930,0,0,36,4,,1
16931,0,0,38,5,30.0,0
16932,185,73,55,8,28.0,0
16933,180,68,57,7,42.0,0
16934,185,73,55,2017,,0
16935,175,63,57,7,24.0,0
16936,175,63,49,33,45.0,0
16937,169,53,36,3,,1
16938,180,0,49,11,,0
16939,0,0,49,2017,,0
16940,170,68,49,10,30.0,0
16941,0,0,40,4,,0
16942,0,0,59,2017,,0
16943,182,68,59,2017,,0
16944,182,78,49,4,22.0,0
16945,173,0,57,13,33.0,0
16946,0,0,53,2017,36.0,0
16947,184,78,59,8,29.0,0
16948,0,73,57,18,28.0,0
16949,0,0,40,4,23.0,1
16950,0,0,55,2017,,0
16951,0,0,44,2017,,1
16952,188,73,53,4,31.0,0
16953,193,93,51,33,49.0,0
16954,0,0,55,3,,0
16955,177,0,33,3,26.0,1
16956,183,68,40,5,27.0,0
16957,174,63,44,10,35.0,0
16958,0,0,40,16,21.0,1
16959,0,0,40,2017,,0
16960,0,0,57,2017,,0
16961,0,0,40,2017,,1
16962,0,0,59,3,,0
16963,0,53,51,4,32.0,1
16964,0,0,49,2017,,0
16965,175,68,55,10,,0
16966,0,0,51,2017,22.0,0
16967,174,0,62,2017,,0
16968,165,0,49,7,34.0,1
16969,165,63,33,4,,1
16970,170,0,49,2017,,0
16971,175,68,62,5,,0
16972,174,63,57,10,24.0,0
16973,182,73,49,10,30.0,0
16974,172,48,62,6,19.0,0
16975,173,73,46,3,33.0,0
16976,0,0,51,2017,,0
16977,0,0,51,4,17.0,0
16978,178,68,49,3,117.0,0
16979,174,93,46,8,35.0,0
16980,0,0,42,4,37.0,1
16981,0,68,44,2,29.0,0
16982,179,63,59,2017,,0
16983,0,0,51,2017,,0
16984,154,48,59,6,29.0,1
16985,0,0,57,2017,,0
16986,178,73,55,10,31.0,0
16987,165,53,57,6,32.0,0
16988,165,63,38,11,31.0,0
16989,175,63,59,12,42.0,0
16990,178,68,51,7,40.0,0
16991,174,73,53,9,31.0,0
16992,183,83,53,7,19.0,0
16993,0,0,49,11,36.0,0
16994,171,0,57,11,20.0,1
16995,192,78,55,2017,,0
16996,180,68,49,5,30.0,0
16997,176,78,44,4,30.0,0
16998,0,0,59,11,,0
16999,179,63,49,5,33.0,0
17000,181,68,40,2017,36.0,0
17001,150,43,42,8,15.0,0
17002,160,0,55,7,,1
17003,0,0,53,2017,,0
17004,186,73,59,2017,,0
17005,0,0,49,3,,0
17006,0,0,49,2017,,0
17007,170,0,40,7,35.0,0
17008,0,0,51,2017,,0
17009,172,58,57,6,27.0,0
17010,0,0,44,2017,,0
17011,185,73,55,5,23.0,0
17012,171,63,40,4,33.0,0
17013,157,53,49,2017,23.0,1
17014,181,73,55,17,40.0,0
17015,163,48,49,5,26.0,1
17016,176,63,53,4,27.0,0
17017,175,68,44,4,,0
17018,176,68,53,9,19.0,0
17019,182,73,49,25,40.0,0
17020,175,68,51,5,18.0,0
17021,0,58,59,2017,19.0,0
17022,0,0,59,16,36.0,0
17023,0,0,53,2017,,0
17024,0,0,62,2017,,0
17025,178,63,57,10,28.0,0
17026,173,68,59,2017,29.0,0
17027,0,0,66,2017,,0
17028,174,63,55,5,26.0,0
17029,172,63,57,2017,35.0,0
17030,172,63,51,13,21.0,1
17031,142,40,55,8,,0
17032,159,48,59,4,,1
17033,0,0,49,2017,,1
17034,172,63,49,5,28.0,0
17035,166,63,49,10,40.0,0
17036,176,63,62,6,26.0,0
17037,186,78,53,9,,0
17038,0,0,57,2017,,0
17039,0,0,36,29,47.0,0
17040,180,68,53,7,21.0,0
17041,185,78,55,2017,,0
17042,168,63,51,2017,26.0,0
17043,182,73,44,4,39.0,0
17044,0,0,62,2017,,0
17045,0,0,49,2017,,1
17046,170,0,55,11,32.0,0
17047,0,78,53,2017,,0
17048,151,40,49,4,14.0,0
17049,178,68,55,5,28.0,0
17050,183,73,62,2017,30.0,0
17051,0,63,59,4,29.0,0
17052,185,73,51,4,25.0,0
17053,0,0,57,22,,1
17054,0,0,55,9,34.0,0
17055,174,58,53,8,25.0,0
17056,0,0,29,2017,,0
17057,0,0,36,2017,,1
17058,175,73,62,23,40.0,0
17059,168,58,36,3,,1
17060,176,73,57,2017,28.0,0
17061,0,0,53,2017,,0
17062,164,63,38,2017,43.0,0
17063,0,0,64,2017,,0
17064,165,43,57,4,12.0,1
17065,175,68,57,5,25.0,0
17066,0,68,55,2017,32.0,0
17067,204,83,44,2017,,0
17068,193,78,62,27,41.0,0
17069,0,0,49,2017,,0
17070,180,63,51,6,27.0,0
17071,0,0,51,15,,0
17072,0,0,40,6,,0
17073,0,0,51,2017,,0
17074,0,0,57,2017,,0
17075,0,0,55,2017,,0
17076,177,68,59,9,,0
17077,0,88,51,21,28.0,0
17078,189,73,64,2017,21.0,0
17079,175,68,59,10,33.0,0
17080,0,0,59,2017,,0
17081,177,73,46,5,27.0,0
17082,122,0,62,4,10.0,0
17083,178,63,44,5,23.0,1
17084,186,83,36,5,,0
17085,0,0,49,2017,46.0,1
17086,0,0,40,9,,1
17087,0,0,36,2017,,0
17088,183,78,51,7,35.0,0
17089,173,58,53,2017,,0
17090,0,0,49,2017,,0
17091,184,0,62,2017,26.0,0
17092,0,0,59,8,17.0,0
17093,180,68,55,2017,30.0,0
17094,162,58,51,2017,31.0,1
17095,155,48,51,9,39.0,1
17096,186,68,49,13,37.0,0
17097,163,0,55,8,14.0,0
17098,177,63,59,2017,21.0,0
17099,0,0,53,2017,,0
17100,0,0,49,2017,,0
17101,160,0,49,8,30.0,1
17102,180,63,55,7,29.0,0
17103,0,0,51,7,,0
17104,185,78,40,4,25.0,0
17105,170,63,66,6,19.0,0
17106,154,48,51,15,,1
17107,0,0,53,2017,,0
17108,182,68,68,2017,24.0,0
17109,0,0,44,2017,,1
17110,181,63,66,9,24.0,0
17111,0,0,57,2017,,0
17112,0,0,53,4,,0
17113,0,0,38,2017,,1
17114,175,63,53,7,,0
17115,0,0,55,2017,,0
17116,171,68,40,4,29.0,1
17117,177,68,62,11,33.0,0
17118,168,58,51,4,22.0,1
17119,175,68,59,3,27.0,0
17120,0,68,49,6,27.0,0
17121,0,68,49,2017,21.0,0
17122,162,53,55,2017,25.0,1
17123,0,68,49,2017,32.0,0
17124,0,0,66,2017,23.0,0
17125,0,0,49,2017,31.0,0
17126,177,68,62,2017,,0
17127,0,0,40,2017,,0
17128,170,73,49,4,21.0,0
17129,0,0,49,16,,0
17130,0,0,40,2017,,0
17131,0,58,57,6,31.0,1
17132,0,0,49,2017,,0
17133,168,63,57,10,24.0,1
17134,180,63,53,2017,30.0,0
17135,175,83,51,6,,0
17136,173,78,49,11,31.0,0
17137,0,0,42,2017,,0
17138,180,58,55,23,30.0,0
17139,0,0,46,7,,0
17140,184,63,57,2017,30.0,0
17141,0,0,62,2017,,0
17142,171,63,70,2017,32.0,0
17143,0,0,53,7,25.0,0
17144,184,73,62,2017,21.0,0
17145,174,63,62,2017,31.0,0
17146,167,0,66,6,20.0,0
17147,0,0,62,4,18.0,0
17148,0,0,55,2017,,0
17149,0,0,57,2017,,1
17150,0,0,55,2017,,0
17151,174,68,57,2017,20.0,0
17152,186,0,49,9,29.0,0
17153,167,63,49,49,66.0,0
17154,178,78,46,2017,,0
17155,186,73,57,2017,31.0,0
17156,0,0,55,2017,,0
17157,0,0,49,9,,1
17158,176,63,62,5,26.0,0
17159,173,63,59,9,29.0,0
17160,168,68,44,3,24.0,1
17161,0,0,36,2017,,1
17162,0,0,57,2017,,0
17163,180,68,59,14,21.0,0
17164,70,73,57,18,36.0,0
17165,0,0,59,9,,0
17166,0,0,57,2017,25.0,0
17167,178,63,70,3,22.0,0
17168,175,63,62,13,,0
17169,0,0,44,2017,,1
17170,0,0,49,2017,,0
17171,0,0,62,2017,,1
17172,0,0,66,2017,,0
17173,189,78,40,3,,0
17174,0,0,49,2017,21.0,1
17175,0,0,51,2017,,0
17176,0,0,55,2017,,0
17177,170,0,49,2017,41.0,0
17178,0,0,40,2017,,0
17179,164,48,44,6,,1
17180,0,0,62,10,21.0,0
17181,178,78,59,13,22.0,0
17182,0,0,59,2017,,0
17183,0,0,49,2017,,1
17184,171,63,53,7,,0
17185,182,73,59,12,32.0,0
17186,185,73,51,7,37.0,0
17187,0,0,38,2017,,0
17188,0,0,53,2017,,0
17189,154,48,51,6,29.0,1
17190,178,68,57,10,36.0,0
17191,177,63,57,5,21.0,0
17192,172,58,40,27,39.0,0
17193,179,0,59,5,38.0,0
17194,0,78,59,4,,0
17195,169,58,49,4,18.0,0
17196,0,100,53,3,,1
17197,175,48,62,4,17.0,0
17198,0,0,55,2017,,0
17199,178,73,53,10,28.0,0
17200,180,83,51,8,,0
17201,172,63,59,7,28.0,0
17202,0,0,44,2017,,0
17203,160,0,40,2017,26.0,1
17204,0,0,57,5,,0
17205,0,0,40,2017,,1
17206,183,73,59,4,19.0,0
17207,157,48,44,5,25.0,1
17208,177,73,64,6,,0
17209,0,0,44,2017,,1
17210,0,63,57,2017,,0
17211,183,73,64,2017,47.0,0
17212,0,0,53,2017,,0
17213,171,63,68,2017,29.0,0
17214,178,68,36,3,25.0,0
17215,189,73,51,7,36.0,0
17216,0,0,31,4,24.0,1
17217,170,63,40,4,28.0,0
17218,175,68,57,2017,30.0,0
17219,185,0,49,2017,25.0,0
17220,181,68,62,10,23.0,0
17221,0,0,49,2017,,0
17222,0,58,36,4,30.0,1
17223,174,63,44,3,22.0,0
17224,170,63,53,6,23.0,1
17225,0,0,44,2017,25.0,1
17226,185,68,55,4,19.0,0
17227,0,0,40,2017,,0
17228,0,0,46,2017,,0
17229,0,0,53,5,28.0,0
17230,176,73,49,8,41.0,0
17231,0,73,55,13,,0
17232,159,48,46,8,37.0,1
17233,72,73,57,5,29.0,0
17234,173,58,44,5,23.0,0
17235,182,0,59,2017,,0
17236,64,58,46,4,23.0,1
17237,0,0,53,4,,1
17238,0,0,36,7,,1
17239,182,68,51,5,23.0,0
17240,180,68,57,3,28.0,0
17241,180,73,38,2017,31.0,0
17242,181,63,49,3,26.0,0
17243,167,58,49,7,,1
17244,0,0,44,2017,,0
17245,186,0,49,2017,23.0,0
17246,0,0,55,4,,0
17247,64,48,38,2017,31.0,1
17248,165,58,42,6,26.0,1
17249,172,63,49,2017,,0
17250,0,0,53,2017,,0
17251,174,63,55,7,32.0,0
17252,182,78,40,3,32.0,0
17253,0,0,59,6,22.0,0
